LULC_Type,NDVI,EVI,GNDVI,NDWI,NDMI
Water Bodies,-0.2380760129867211,0.014114130798822455,0.03364944497004714,0.627386003131837,-0.25217091433078126
Cropland,0.7614178993398674,0.21970085026733882,0.12768964353224907,0.010989576747381807,0.06194110568824724
Water Bodies,-0.09235601625799061,0.10890037215880034,-0.28504518582864324,0.37289870143622145,-0.3853144105781669
Urban/Built-up,0.16647635497662644,0.04687080234685211,-0.058879646543011394,-0.2683021956371242,-0.20792465301923643
Snow/Ice,-0.355901241874613,-0.2509250061842491,-0.2666955067731453,-0.4246355694583928,-0.27154649111221907
Water Bodies,-0.1523411418256483,0.0030515255247019722,-0.07472712534849481,0.5219649144257386,-0.4218581621415196
Cropland,0.6206787736130331,0.3094770320719832,0.2156833639254762,-0.13878279344045363,0.06273357322078095
Snow/Ice,-0.2363740971257558,0.010255875243126239,0.007698328514529076,-0.49187014520010497,-0.4624641704870778
Dense Forest,0.7519416582980798,0.6987780757889509,0.5664136243957405,-0.18057853719793807,0.3940347479898685
Shrubland,0.38756131398156185,0.2444933994046094,0.44296372443076437,-0.04131417276513291,0.24856142499609785
Water Bodies,-0.23690732371515882,-0.13528661992882385,-0.168755456220067,0.3345183240658112,-0.4235425925629965
Water Bodies,-0.20032747706705084,-0.2757698111368097,-0.05249949900565612,0.6422573117805095,-0.3090830349607938
Dense Forest,0.7737832612627452,0.49403613429641835,0.7617877707541357,-0.39508660509039595,0.4200736776100968
Wetland,0.4890016531085129,0.4094777343113008,0.3675352733534372,0.26030278263390627,0.26862274619580423
Dense Forest,0.7146592044933401,0.7151489650221463,0.7614186885203847,-0.22291192232373497,0.24890663207471148
Urban/Built-up,0.10349741393519495,0.12360892203640007,0.085501841649612,-0.31152285283239795,-0.2806405720837209
Snow/Ice,-0.36824653470343494,-0.0073098016327344945,-0.3652017339689919,-0.5435834664416418,-0.43446081064628383
Shrubland,0.44983782102382075,0.37027085040082347,0.41226274474781416,0.06312148215327683,0.2130066192746316
Dense Forest,0.8558490289500431,0.6965693699759151,0.7606031700719652,-0.13817052129777224,0.4271382530593217
Urban/Built-up,0.04997860533841304,0.08010106577936073,0.09355277004074168,-0.22264815608353594,-0.22124616550212042
Wetland,0.3818262465280955,0.4849244595774645,0.4526893432859119,0.28359766283719823,0.49544128998730314
Snow/Ice,-0.33281914423543996,-0.3099149794444357,-0.060024776110617656,-0.45310214038262975,-0.6011132139846612
Shrubland,0.3852178852715673,0.39078603146040675,0.4726533676676811,-0.12364282851954257,0.19585413421027162
Cropland,0.4182421225555816,0.5033236651694164,0.2271721251057479,-0.16547564966567813,0.08671197323067974
Bare Soil,0.06586315232096174,0.03682669010530075,0.03416597776090697,-0.5136149578652817,-0.22829436204012651
Bare Soil,0.11006229953734235,0.15444450077891247,-0.07537008544650131,-0.3607937725403075,-0.01564362127588849
Dense Forest,0.7061081640699999,0.6296326656014449,0.7278519532998613,0.11062939320410839,0.46105345125328234
Cropland,0.3268904163508207,0.6345149869352775,0.39129610682811894,-0.3237909175100865,0.044657618122319234
Wetland,0.6215312805573964,0.26775787046058075,0.3336980682075256,0.3224016467371055,0.4200246919233039
Snow/Ice,-0.32039113323552637,0.06355476389091176,-0.07829114426779762,-0.39975323013874003,-0.21326131758703087
Water Bodies,-0.05339510161550076,-0.023677060332603854,-0.13267413446907594,0.665905852179185,-0.17594913191682757
Open Forest,0.5564952982807156,0.3735506398215852,0.5175128700185998,0.030137968860937857,0.2577227998096634
Shrubland,0.5769131528164858,0.3969680768630036,0.3959791670851963,-0.12218930504547446,0.20831672979979812
Dense Forest,0.8401814327804464,0.47729210462603194,0.8541124125851072,-0.05378630083171565,0.1877129940903382
Grassland,0.44277886838389613,0.47052155006041574,0.4391894948417429,-0.25667765454099256,0.3063205166536957
Dense Forest,0.6490267773977278,0.6669574940121284,0.7180396035066353,-0.17619490482605127,0.29453510611593137
Cropland,0.26343951031578183,0.5600782144283452,0.4580539318819141,0.02193480268717353,0.11340666635407264
Grassland,0.678855358405531,0.33072337259903734,0.5481531227139523,-0.06505168128835966,0.2548338314421092
Cropland,0.6563891476850514,0.44300122095586325,0.37018622397643236,-0.163892185949218,0.08116730467071562
Open Forest,0.7177310656211956,0.5881757369458465,0.48893183081836933,-0.13427876515187248,0.1498003638168577
Open Forest,0.7949780694549746,0.5128824495713893,0.6400639865356597,0.06934259979480491,0.2598977289628169
Cropland,0.768782076338582,0.34286448461313757,0.29182493764126527,-0.004950413499583232,0.25353777982924924
Dense Forest,0.9210179679850827,0.7744015797160605,0.7701744116354261,-0.20158881419488486,0.4660124497834768
Water Bodies,-0.2074470129312122,-0.022034211504999575,-0.22418060365398385,0.7337022064045671,-0.16377789621867286
Urban/Built-up,0.13431031043420677,0.03846931072275635,-0.05039088225221663,-0.4282653640910488,0.16515994016406674
Grassland,0.5634766414175859,0.49290105028854964,0.4275815836455696,0.05973434527946073,0.09926506870768999
Water Bodies,-0.11458976698461829,0.0011925057661138355,-0.3026032824509217,0.361145233730828,-0.21932599474784312
Shrubland,0.5472662234295959,0.31762046505359115,0.32199161405633,0.07949450197749927,0.32052771779786143
Bare Soil,-0.09649443671672966,0.09616630198205256,0.13932169934820468,-0.1771055376415283,-0.29753569166248506
Wetland,0.3555820763673984,0.4458131850358981,0.25509016445432314,0.4785330766118309,0.4679846170566586
Water Bodies,0.013864603545506324,0.004617965700623134,-0.06638303366880989,0.2767971834164869,-0.42798745662281246
Snow/Ice,-0.2843698011130466,-0.27788473237636707,-0.15333045197929593,-0.3747698480205606,-0.5140309712698685
Snow/Ice,-0.2935650782341257,-0.22623031405566585,-0.01215827408358608,-0.4415169966054098,-0.3049493871500167
Dense Forest,0.711599295148593,0.6452626918095101,0.7545695207793203,-0.3022964117834649,0.27794557040925805
Grassland,0.7132338954869264,0.3258019624375587,0.5407898171070712,-0.01932107115747793,0.24857533489352157
Open Forest,0.7555694028436216,0.5491912519171758,0.41970188287155946,-0.016655209354742163,0.2653873444915709
Grassland,0.5474870566102189,0.3706762066383562,0.48838266767594707,-0.2383460500013244,0.270858513680149
Shrubland,0.3052662151085289,0.2790830413551744,0.24193953600398205,-0.14126580401972233,0.16031114936912086
Dense Forest,0.8858416541668677,0.6099117439011672,0.7533586058040366,-0.20509490164899705,0.3137909013920766
Bare Soil,0.2133385487688936,0.10146632672358546,-0.07578800857139918,-0.5422550305609284,-0.28113882049631367
Dense Forest,0.8788920595124945,0.5970818897862638,0.6979782563723761,-0.06762367982939861,0.3773068322312718
Grassland,0.42191776282803783,0.445341291072072,0.3291982345736262,-0.06327652153241735,0.13816600443045624
Cropland,0.6795486295647467,0.5254850932939903,0.2967794679353893,0.1058267867761868,0.001930936898516901
Open Forest,0.4437515713099258,0.37882014881124565,0.4607213159403979,0.01860100690555695,0.32059083872044714
Shrubland,0.5918044206243521,0.2610675586910791,0.36148105766762906,-0.03254123825217037,0.1362076538621917
Dense Forest,0.8838267384906501,0.6592628323090818,0.7266009305629627,-0.09900593208689451,0.5418455553584891
Urban/Built-up,-0.020223648543267782,-0.02014823727152068,0.1770617435020267,-0.3834958573327153,0.0416168592943481
Cropland,0.511826854030052,0.25058095570820477,0.4358775746497873,-0.18928140691004736,0.30514636988734556
Shrubland,0.38731520529587354,0.4077761019710631,0.3618141614553178,-0.10225738873230614,0.2573030888856354
Water Bodies,-0.1371334772799847,-0.0449199588134243,-0.25069767167245577,0.3994883295131614,-0.4061274586420004
Cropland,0.37278093088953534,0.48644270162208747,0.343992238637979,0.08645214658313255,0.0979570757321327
Shrubland,0.45906768090625394,0.3051319086696975,0.4300280622466519,-0.030060737266023402,0.1620083037575861
Shrubland,0.38804741489636047,0.3431538781058698,0.3986559947201775,-0.1334518112669897,0.34900202907834876
Water Bodies,-0.16128489525553372,-0.03919810945072159,-0.19426787445985003,0.23588317012478652,-0.21679468004962277
Water Bodies,-0.21137070211625156,-0.115466977936649,-0.030231069381527483,0.4394596317591565,-0.5043178631026041
Water Bodies,-0.19562397784545835,0.08082085584881696,-0.22496750601077115,0.7391494275813598,-0.34867486514137125
Cropland,0.5066242366121204,0.3011614150516829,0.4628075847034653,0.07737372447556834,0.05064385912632732
Bare Soil,0.20642710027882105,-0.023837344557894182,0.021042792762662535,-0.3886569250978608,-0.38508150771349237
Cropland,0.1021861683369538,0.2164138938917634,0.559001713069077,-0.12464935599280277,0.21892060667843635
Open Forest,0.7200566030256287,0.4480861777753837,0.5021314903575997,0.12729149768221681,0.3061427668409579
Urban/Built-up,0.23728662506429296,0.04055272651042627,0.18770383274202518,-0.21840118804707354,-0.07018496472149238
Cropland,0.7384813471738478,0.18333104329337274,0.63716524095788,-0.30588247175989913,0.16852450495182003
Bare Soil,0.1408135670857087,0.01616464918825386,-0.06328497071634123,-0.3782037402863282,-0.43914901524059835
Cropland,0.4360844997822743,0.5161487261527018,0.39186966899435993,-0.06658979111844428,0.18125765239032324
Grassland,0.5094829675840296,0.37264390390168534,0.3042036543261557,-0.17988888179722073,0.13582672038349958
Bare Soil,0.08899645844117039,0.006019901520799689,0.04092506454570688,-0.4530000706702674,-0.0854388826917632
Dense Forest,0.8302861093421261,0.518597439130549,0.7091672037294672,-0.0006612840655163162,0.36644143089030473
Urban/Built-up,0.23638406722037647,0.045355380343908916,-0.03673234558430867,-0.34644207246852154,-0.12803644278067916
Urban/Built-up,0.08800797617973931,-0.08714662559255898,0.11038840757338354,-0.36350365002814305,-0.10511230628099028
Grassland,0.41927276648530765,0.35204516266289426,0.3932609169404989,-0.17799314826137827,0.1787450092760103
Dense Forest,0.8263310192460976,0.4027043964344267,0.733562309252994,-0.26271343156386495,0.47449328853665285
Open Forest,0.7149047995604201,0.5146996553914336,0.6197834672817888,-0.23798778829927114,0.34256952691088927
Dense Forest,0.820357505331286,0.7315172564097661,0.701259928761538,0.05962230402710707,0.44128434937147987
Wetland,0.2682921741983518,0.3649363681376268,0.3162239332312039,0.4754869136375741,0.2501673260307686
Shrubland,0.5914890757127683,0.3128185467949699,0.3765978428113707,-0.01799855968473882,0.3009662067783248
Shrubland,0.4962421775537036,0.3916102153748573,0.42514685601784286,0.05040226523119458,0.3220552715745287
Cropland,0.4129990767464079,0.5895686821632102,0.27165204166699874,-0.28239735058735194,-0.04464259325038531
Cropland,0.7330038750479965,0.1902697747980828,0.4862136831091831,-0.11859388640922822,0.2937394106557141
Urban/Built-up,-0.06464554497662181,0.02673610884671762,0.18514888342442867,-0.12632512382607763,-0.13196125463469366
Snow/Ice,-0.1739044106176226,-0.07952703365643457,-0.3264560178415672,-0.5657575527158992,-0.630745224875669
Shrubland,0.5768108608330623,0.2660568348890161,0.31754449496214643,-0.06277326896931175,0.07893761870213578
Bare Soil,-0.09533934245424182,0.04136762345917418,0.047000690013543345,-0.17583389674207336,-0.2925567000820878
Bare Soil,-0.06337314975873495,0.01891691283916115,0.14209982195806503,-0.36132951921843126,-0.3350845183491109
Urban/Built-up,0.1192551106556726,0.05011267625758027,-0.017015149061034074,-0.35322749603242826,0.06796676938205368
Wetland,0.32676985433745265,0.21908403709151159,0.24055813428575237,0.44270771756305016,0.13151979427481136
Grassland,0.5835626015565741,0.322849167330141,0.3438114905688058,-0.07866238032735098,0.24166531860669302
Dense Forest,0.772729591372101,0.6854610875152064,0.7388702075050768,-0.17123886160487883,0.4056251320652789
Bare Soil,-0.021928926218760407,0.04801923439628228,0.07965992207711588,-0.224610945044582,-0.18982326632011975
Open Forest,0.7424418984747941,0.4154302066698113,0.5418821749506204,0.021633822548183065,0.2664969758173717
Open Forest,0.6360638766154517,0.5497125405200437,0.5123598311046064,-0.18522722932853117,0.3139448293831978
Snow/Ice,-0.2815254157898484,-0.29167545661798566,-0.11673349681182615,-0.4151536544235069,-0.560748383011128
Urban/Built-up,-0.11255153990954363,0.1778432815947804,0.010633879141719024,-0.09144043884625219,-0.003580357621466093
Water Bodies,-0.29493304494599165,-0.08774687248179723,-0.09762694388136342,0.5037590874006515,-0.20314404736767122
Wetland,0.33416282307022765,0.4779625757677195,0.4601505033578304,0.43317717737543193,0.42049351394596146
Water Bodies,-0.34546671690400427,0.08002026297431358,-0.17178319464672512,0.7858428211402375,-0.2003096237921334
Cropland,0.6218077189206013,0.38951928797717034,0.20705321667324417,0.04281888327569985,0.3363316805382983
Wetland,0.22017771259740893,0.5124345911249208,0.2662367306212119,0.36690309626420203,0.39711009054477353
Grassland,0.38659001507059687,0.47357631106487297,0.47813763555981975,-0.04314349787365035,0.06969370211934993
Urban/Built-up,-0.09645795404791446,0.00769168817069369,-0.12765815631044009,-0.34237459631266287,-0.015691065077370996
Cropland,0.218901745170174,0.4992868418569241,0.33506284454930907,-0.19739220289362697,0.008730489166567212
Wetland,0.5364115420347189,0.4588213968232624,0.30799096720988545,0.5199791500411902,0.30739311708878986
Open Forest,0.7113671500568802,0.49240533178560353,0.4842898469556062,0.019655881468112233,0.3854547971481549
Cropland,0.6918306534209795,0.3299475706758541,0.2553196830928782,-0.0022093322728533593,0.1992974030029132
Water Bodies,-0.16633933956099828,-0.024520041889010878,-0.12740510106135977,0.5657822128359592,-0.20094404519812226
Grassland,0.6079223022652316,0.40273717311861296,0.47104396701335377,-0.14710595588398082,0.04863229531504973
Urban/Built-up,-0.019048489024097698,-0.017560692510201932,0.1382356762286838,-0.006610882285685182,-0.018087403428633714
Dense Forest,0.748671502501821,0.592478657399722,0.6031911877237539,-0.09407630552807456,0.517836312892564
Wetland,0.3834422396246485,0.35743512398092875,0.4898080413239728,0.33045893071704124,0.3947539992012261
Bare Soil,0.19044281245109815,0.08926995216227573,0.0836251363806458,-0.5701855724628807,-0.3191953897492456
Water Bodies,-0.18183062286158524,-0.10980341264085225,-0.1843184404886864,0.7972346438179149,-0.4656199316863634
Cropland,0.27745430274593463,0.4371160880640147,0.4822104428782787,-0.22923760379296834,0.3677679243525354
Grassland,0.4977983509785949,0.44939397348132015,0.5204782976930697,-0.33360472853744666,0.2973606692710157
Cropland,0.3964171779192688,0.7073750478350346,0.6225690448353451,-0.030821370342407905,0.3417427324970957
Water Bodies,-0.0792008090306279,-0.11664979814219201,-0.3262466958365668,0.7455551494188806,-0.221243715090767
Cropland,0.654095263239274,0.18794226322696062,0.3259833644907837,0.18882252292337462,0.14789438410070976
Bare Soil,0.2028821403317338,0.01937291907490693,-0.06494626645486382,-0.33621691955603916,-0.07913052968171846
Dense Forest,0.7336831183227165,0.6965938503364784,0.8002333775342966,-0.07204663532805833,0.3742770558265245
Grassland,0.6633511787195346,0.32204566606776486,0.5639247238515611,-0.1544478981897178,0.09706406780145355
Cropland,0.6558679277977566,0.2597559496124928,0.2974255686631317,0.1128944749559733,0.1330834898196862
Grassland,0.6211021926305893,0.44463827524020305,0.40813914167787857,-0.21015282913765726,0.14359578616135243
Open Forest,0.688900317857508,0.503693471740268,0.5311573199552924,-0.014626639697388602,0.43789783616382943
Shrubland,0.5824745360207296,0.40462521618951175,0.31760334687510544,-0.005778044866002051,0.13609645229498554
Open Forest,0.6771870545814541,0.3867206533347008,0.6094851086841823,-0.16849570823272703,0.2329652007473937
Bare Soil,0.12259259037193221,0.0029202828151894504,-0.006564762169301665,-0.40981904966568117,-0.17478144040126975
Bare Soil,0.089820097745251,0.018594891386173873,0.11993640034875774,-0.48314226816337363,-0.2782138861604004
Water Bodies,-0.09514541767692619,-0.22055840653433995,-0.28351778698243324,0.7449920445995665,-0.24025560247562858
Bare Soil,-0.08918143249792186,0.10761368140138315,-0.005650407486131485,-0.28505081121778375,-0.23294624688373383
Shrubland,0.4272790501978034,0.35601309141894316,0.31109946634684255,-0.07410086781093791,0.2943568874542615
Snow/Ice,-0.40845684046855135,-0.29835820497749965,-0.3309564505791484,-0.412747605036579,-0.5698543886012476
Cropland,0.14895636833375958,0.46342282463725,0.43561079471454434,0.0056001380598177525,0.0011037311729085106
Urban/Built-up,0.1413090419034724,0.0845271211511769,0.005438264223546596,-0.20201258659056887,-0.031485789450362234
Bare Soil,0.1769301570273139,-0.17014859461485915,-0.05675412510520724,-0.5710649281592287,-0.3653239485153407
Grassland,0.6210343146402016,0.34843354094805545,0.5182407005049843,-0.20396005968378925,0.0869756727460924
Open Forest,0.7164869262631478,0.6224167632876607,0.5643550434446892,0.016748463149251918,0.1270743033561887
Bare Soil,0.05954708242506168,0.05795738012184283,0.149245856406599,-0.3968690321174103,-0.19803743508413102
Water Bodies,-0.21125605206611645,-0.03234340018428065,-0.27494879702408154,0.5387115857954268,-0.2115327288459254
Snow/Ice,-0.10528103336773803,-0.23135582796206733,-0.20604113507853197,-0.6442760497072799,-0.5787732631274878
Dense Forest,0.8499098904745496,0.48182959861291025,0.7642119810444062,0.03939527894202058,0.3360540675450667
Cropland,0.3427622704687071,0.31154814807740494,0.16440824962934855,-0.025349964678195093,0.14273328590740136
Cropland,0.2983010133913643,0.7248423815044446,0.2291848618181632,0.19459860058532327,0.4230030577450812
Cropland,0.4129452640301384,0.3429877862549959,0.3580327872293507,0.03789120489757371,0.20674051398179732
Cropland,0.3553557967442519,0.376635826110716,0.14656831986934998,-0.04307929125172819,-0.08112643597027167
Cropland,0.7670709500039586,0.5678517278656531,0.6024306771572934,-0.19509426853567513,-0.0536660778874596
Water Bodies,-0.0655830317889112,0.02666887659918197,-0.19098652990663428,0.6351045146386401,-0.5175391976630972
Grassland,0.6102176085997562,0.39696160573204115,0.3052397458928279,-0.035797223596056665,0.22275702631158464
Dense Forest,0.8816798091880909,0.5004071604438318,0.6414460488272847,0.13586695312213076,0.4100254521870292
Urban/Built-up,0.0593762007842831,0.08488395839455704,0.12453530933286533,-0.26874761835431765,-0.021362700578837737
Cropland,0.37261646111182734,0.6041392951968394,0.3744392992338998,-0.27667449456422616,0.30758883024158157
Cropland,0.30249493219852847,0.5898076873453257,0.16746621018770563,-0.1776669961988837,-0.13342590589317221
Dense Forest,0.8274486177780348,0.4749278384940201,0.6172180825888918,0.008179221135817583,0.42353529463289113
Shrubland,0.3559856778195106,0.18927802437204044,0.31565838763158743,-0.05957411244420628,0.19661579781648908
Cropland,0.4286911098505929,0.5641857642733875,0.5528907104138464,-0.19995586563082068,0.37455623373051433
Grassland,0.409616435031607,0.3454612332206157,0.4934760463711091,0.11141265687208782,0.17428272591001165
Dense Forest,0.8613158309489314,0.49866965799833135,0.7949914886073934,-0.23692149634719306,0.1063480936917569
Cropland,0.3321805994051231,0.2649463654009146,0.6021926011782576,-0.23290367338480372,0.03793673402404663
Cropland,0.21389532706715025,0.23760997457405336,0.21735949078090133,-0.033497117330704956,0.11801154293076668
Open Forest,0.5392521268007555,0.470018487714319,0.5205468562089445,-0.20480382316551884,0.29355780824338407
Dense Forest,0.8621412036321172,0.6307405373693962,0.5572104936036071,-0.2014963036441927,0.3671365663284518
Open Forest,0.6788457245130073,0.653238427897653,0.49280835275419277,0.13003017748883325,0.26217659566700097
Dense Forest,0.7278614778808916,0.7771218232018117,0.7656788277143414,-0.16969328649243268,0.4022190077070095
Cropland,0.8249882319300803,0.3136227573177644,0.20073692655122177,-0.0946391126433348,0.3922879339318269
Bare Soil,0.1055061486241316,-0.0886187455976741,-0.14731953040546703,-0.38390669903896424,-0.1834763728444072
Cropland,0.6511950281774658,0.29636482912954715,0.6154810205019955,-0.2139294061515119,0.3331381543971006
Urban/Built-up,0.18303353152804833,0.22344969573756351,0.05424965553104663,-0.2653402747598229,0.016167792033506035
Dense Forest,0.8211445909799951,0.5082287696514134,0.7077445863180013,-0.19532916905148578,0.3115972843574312
Bare Soil,0.18442892616175932,0.07421629183547876,0.062738682123504,-0.25533408734339896,-0.09646004852917595
Open Forest,0.700033590772717,0.5740131549102123,0.5180251096621104,0.052199260668797515,0.19814684050276776
Dense Forest,0.9088634682214674,0.52935827615074,0.6952541480953085,0.030568645526350427,0.22310210887799872
Dense Forest,0.8025938414267727,0.609634543272998,0.7242676320649258,0.05418838138969334,0.368004295047047
Grassland,0.5711352449626672,0.5059589434364452,0.5028810575678301,-0.01174684732454646,0.09802054302572993
Grassland,0.6265505676582728,0.5406683586112759,0.5826501965811071,0.03302073487717578,0.22834650034363216
Shrubland,0.5392080932825214,0.35121299446924326,0.4500689085902034,0.04155833706082412,0.33382968780068667
Dense Forest,0.7308753088290876,0.5567631010254167,0.5655032065146925,0.09483965058505787,0.36844473355442015
Bare Soil,0.0834008953109219,0.09171754854027223,0.06971000774333365,-0.2416298520787355,-0.2086408328532959
Open Forest,0.6037667802093315,0.4506825557403906,0.6425631560873967,-0.08573487461707459,0.22840754673643418
Snow/Ice,-0.17279437676886886,0.08284273712583025,-0.06299934059176605,-0.5174063468355437,-0.39701549635887956
Snow/Ice,-0.19118551664894576,0.0921889923671386,-0.2622437311890764,-0.32676490296370586,-0.485602834297965
Urban/Built-up,-0.06362186158710381,0.15015615099340907,0.04920710249226559,-0.39572653788786893,-0.294076459150686
Open Forest,0.663185199212572,0.45177472429457677,0.4801166721122838,-0.2514394168344183,0.3109585815196325
Cropland,0.43631820126581033,0.6601320758531809,0.2511597507965507,-0.061404338607114306,0.35142787111480145
Water Bodies,-0.2652416110826469,-0.1501443440281902,-0.23751504142909585,0.6089852570200196,-0.4906281386899223
Shrubland,0.42835189301011534,0.3399618298513778,0.31708994774861754,-0.08750673452469415,0.24815971552857016
Cropland,0.3827916010531708,0.5519696076152565,0.4307155436633313,-0.29142876571007525,-0.01679019929156656
Dense Forest,0.6766852239811144,0.49364273816155685,0.7996470991340608,0.0023246967293934634,0.423795018275524
Dense Forest,0.8252569375889529,0.5760515214550455,0.7121468551114518,-0.08003176597896908,0.24399408232534534
Open Forest,0.7472336429397157,0.4744472738779118,0.6626597894214441,-0.09034011116624173,0.34803061870437907
Cropland,0.3146854747668148,0.5196700883544587,0.42536743563114726,-0.020987289304051637,0.09095010826049635
Open Forest,0.5820312867471327,0.4082385221260566,0.4585935190185424,0.11230498794644321,0.19300088030495544
Dense Forest,0.6835339116013139,0.6123857603194399,0.6525781351830504,-0.21946540875428389,0.47439268375518306
Shrubland,0.39180749232098205,0.2932320392592586,0.41670684292114746,0.01741605288848437,0.30278867804236764
Shrubland,0.5989278118536422,0.39984870700028824,0.45258320628919324,-0.07205134469799171,0.2090669947335853
Open Forest,0.7580318206497558,0.5496605534279247,0.45582973142593286,0.14642128605617763,0.31526094025256884
Grassland,0.6248507582239763,0.5153023660859016,0.40385403869282654,-0.15928653505317078,0.23974347712619926
Urban/Built-up,-0.021120190771214527,-0.01063051754882779,-0.019174230565383657,-0.23585473609096486,-0.06762371041610314
Water Bodies,-0.23355183461187104,0.00988993126253953,-0.1987881097686953,0.40222412958822584,-0.2942002654154225
Dense Forest,0.7220084412022486,0.5317000945728403,0.7736668081640388,0.02275735736747473,0.18201752999185009
Snow/Ice,-0.2988464954462338,-0.004317469609710949,-0.3184470527268563,-0.5324391712524186,-0.2412771093897311
Urban/Built-up,0.2122905075796084,0.014414711885941857,0.20466980367989587,-0.3773130312684424,0.026861686837257426
Bare Soil,0.10901243528134731,0.09627337675910609,-0.0455612583889654,-0.2900876223851603,0.0075232772798281946
Dense Forest,0.6819698397138557,0.5185553266647666,0.7259909982102483,-0.25884717588898404,0.3519244319315356
Snow/Ice,-0.2659006683226568,-0.010690538247026676,-0.22724268873189668,-0.35040677745214455,-0.6454562812075613
Shrubland,0.4952873131359692,0.23078441652596726,0.27728980710565687,-0.0091339136689505,0.1608010639383561
Grassland,0.5695795639865687,0.5900815272455529,0.44529866357323566,-0.07802891207599397,0.12227670074939623
Grassland,0.6649381312251846,0.48285975008272136,0.447898253379359,-0.3117309152610571,0.3098559091390476
Open Forest,0.6444285804483021,0.5086920056029641,0.5780525424949635,0.09659705161069168,0.33551205228148534
Grassland,0.6198929408632362,0.3694316323309832,0.5399066137039026,-0.05172990620795314,0.2707544867642482
Cropland,0.6297645658530255,0.2366400216202377,0.5996222757774202,0.030882232523243965,-0.011703245047824787
Dense Forest,0.830884703081473,0.6801800132614124,0.7112287562863528,-0.22620352594273047,0.4133045476116302
Urban/Built-up,0.2884155754817753,0.18739529121673615,0.10325723305892871,-0.1026456166488516,-0.28310307187138795
Grassland,0.4778364814816296,0.5628105029599084,0.3238355543535727,-0.06622518938209111,0.21621504688925255
Shrubland,0.41563094273745077,0.37251166662460733,0.36798389078052335,0.20834409666126413,0.26329795994337507
Open Forest,0.569586640765025,0.5184570629556439,0.4779031862792461,-0.03250435686614944,0.22731526684687772
Bare Soil,0.019474977527613957,-0.03428309054140909,0.019974022160534705,-0.38793848567759676,-0.053428062885671083
Snow/Ice,-0.22936091346569357,-0.13063744153177737,-0.11621862892220529,-0.5187745018423963,-0.4412713376149244
Water Bodies,-0.10752026852081942,-0.2210287761162401,-0.2534006127722544,0.5764593170055097,-0.6518903853971556
Cropland,0.391139171009096,0.5888993780937044,0.3821264260157685,-0.19403147751685984,0.18718235429988914
Snow/Ice,-0.2557746345127537,-0.042846047823637906,-0.30976019222011214,-0.601306516946222,-0.2351558546605678
Shrubland,0.5114656118245636,0.2613193317259328,0.48741069934659814,-0.10000892723873264,0.20088902394164565
Snow/Ice,-0.35161633519858276,-0.06452290366733315,-0.2008054864818955,-0.3899766342553666,-0.6167886909590055
Shrubland,0.6228929007815663,0.3554767423175876,0.26519202997702135,0.17752463107563576,0.2380225187246695
Open Forest,0.654285806228133,0.46638063239150085,0.5603812731011102,0.11376797736162826,0.39343300176926077
Shrubland,0.32387809792572153,0.37686938743416315,0.3495951568446243,0.06619058729194159,0.3290212232306436
Water Bodies,-0.21614421203440934,0.04430215464841758,-0.15528579688485927,0.6806889872385088,-0.3495464873931744
Wetland,0.5922343526834832,0.35576288232216896,0.5445782607163714,0.30055110017635367,0.5972304050980993
Bare Soil,0.07861710449993563,0.07056020735180296,0.1398898779779382,-0.28243135902679306,-0.03832617118795624
Grassland,0.41537089912575603,0.38009215410325986,0.40348961082484186,-0.022181615653678974,0.22680271282915204
Water Bodies,-0.15320943392078532,0.047403834671523155,-0.05559679245364507,0.4032317616302624,-0.1417982501897416
Cropland,0.32558698546300274,0.416454256265188,0.6421528676177165,-0.17031045984373588,-0.06125905499097658
Water Bodies,-0.30730329018694175,-0.19675932620896164,-0.16935147891302554,0.663166205104616,-0.1671683698046527
Open Forest,0.4989448401176345,0.5645315871934973,0.5773665354515677,0.05183659078385337,0.2880579665641334
Dense Forest,0.8099018762329403,0.5520192679895325,0.6489195890356906,-0.260222846991911,0.3696992760464965
Dense Forest,0.7264939159899066,0.5984952027550974,0.5599990344565342,-0.032229296395595956,0.32741973932404095
Cropland,0.2960994012145567,0.4017394364105968,0.4116284227028952,0.112199765516109,0.000750342600532819
Dense Forest,0.8652074847382452,0.48715005024127367,0.6952081893264653,-0.252885218701233,0.3513207876602916
Open Forest,0.6794414485329465,0.5391586416928117,0.5717209347386992,-0.055345063007079726,0.3130082993070962
Water Bodies,-0.19716718238694317,0.045262709988332435,-0.22550879006053098,0.7555270223511521,-0.41347659457817737
Water Bodies,-0.3125591756519073,-0.0795344461357465,-0.06311857157954476,0.7278052734343983,-0.2779919737186318
Open Forest,0.5609491734984611,0.5671615894178751,0.5845451384406852,-0.00018092807830949464,0.30100172193127417
Open Forest,0.6457268139101695,0.45063742035747134,0.5944929289990776,0.009861276799692412,0.2972213772548293
Grassland,0.5567067944265988,0.32350770271751045,0.5641964489327482,-0.04690429638066909,0.2264632011261019
Bare Soil,0.16367873322393156,-0.1034586138816076,-0.13569232386598182,-0.27597793252634883,-0.35966804697371446
Wetland,0.27855599615091303,0.326339303392076,0.646351882595609,0.31710897534389754,0.5820511682913513
Grassland,0.3272594140299452,0.5127222890379854,0.5441248817888596,-0.1637783840264448,0.23862992783697337
Open Forest,0.6301228589083939,0.5050200322297546,0.589103983560506,-0.12909978009994288,0.20359167678161105
