LULC_Type,NDVI,EVI,GNDVI,NDWI,NDMI
Dense Forest,0.7661208052897067,0.664539602694226,0.8415423929289467,0.04804568141075924,0.3915855155814862
Shrubland,0.5577090528508344,0.30403195408825545,0.48596969774004506,0.012516310722759931,0.2840655554045819
Grassland,0.5500894224390314,0.5024578510366956,0.5333969655140213,-0.024544480833913744,0.209243209627597
Water Bodies,-0.11009289056213861,-0.015097329658581057,-0.2589525040065369,0.6842999859236245,-0.4109490233583686
Open Forest,0.5051354816443606,0.6678435598985857,0.5778711057904259,-0.08075567518427848,0.23269021192384348
Dense Forest,0.9086621508141478,0.563392465867484,0.6136034690298062,-0.03997373296382761,0.3278970937268084
Wetland,0.3977271485166186,0.4849137452284153,0.3882745565916485,0.4988334694615017,0.46840212341337323
Urban/Built-up,0.007009290629783373,0.17947935302449056,0.22130575903780403,-0.28503821577652494,0.05550593594380877
Urban/Built-up,0.12000945414354788,0.18900312758974874,0.011411304160118582,-0.24704497168887493,-0.22432980928428353
Dense Forest,0.8323630657534872,0.657180015498599,0.8078173684307559,-0.15921327026514234,0.5171886946362871
Dense Forest,0.9337059559739764,0.7534635377039696,0.6871120214506351,0.06930250774344102,0.47244016998883737
Water Bodies,-0.17856145096402617,-0.1434331156756299,-0.062377436160367214,0.4726113427304538,-0.3189678661070271
Cropland,0.2631578764526202,0.3222772122470601,0.18791334959245629,0.11555973480060432,0.34654551783392373
Snow/Ice,-0.16291692108558675,-0.22533301289296342,-0.31117588525284917,-0.3075495875311927,-0.385013416235711
Grassland,0.5925865219143162,0.3804615083554978,0.6563627140630138,-0.03875185010468087,0.32744453731491235
Grassland,0.47695269274579666,0.4762685811125761,0.4180080131443019,-0.1918120096810284,0.09230710089891264
Grassland,0.47420917781907923,0.30819793855670313,0.5823120224522129,0.010820350743371234,0.2133871997360327
Bare Soil,0.23741931517748005,-0.0476075305184117,-0.013792091921818385,-0.26513921384721684,-0.03323416496057147
Shrubland,0.39595377727663517,0.30678204082826543,0.3711241586211561,-0.0016428446944915381,0.05008585105514794
Cropland,0.4475611702226099,0.28425779635241477,0.36231294257419633,0.049287923757006066,0.028684129966578188
Urban/Built-up,-0.07004712600666248,0.037490015198084356,0.20739202034926135,-0.2487281116316139,-0.08015842973946388
Grassland,0.6201610172487263,0.4380755476067702,0.6076346682571873,-0.20246361497717807,0.307580237895023
Dense Forest,0.825499595619763,0.6486588176561093,0.6701080403132135,0.03454052758025274,0.4078495537823349
Water Bodies,-0.18849670295494195,-0.1238347729660112,-0.21393298341895414,0.36435208489393556,-0.12267786376174282
Cropland,0.63748491927953,0.21959297230710498,0.6278253468270129,-0.08251573285541244,-0.01763510700272649
Open Forest,0.6005195878982831,0.43255824314818603,0.5849953177472862,-0.0001408017530400707,0.28781402470916756
Urban/Built-up,0.09385179993739415,0.04873296336705363,0.11622458422093332,-0.34292120299529194,-0.053883499198960995
Open Forest,0.65001792925037,0.2942016907258405,0.5516048518081202,0.11069921412241411,0.2580873186098801
Bare Soil,-0.033000367584996436,-0.09943564339534916,-0.011895010579403044,-0.3557327916108691,-0.029758244450216784
Urban/Built-up,0.11237401659321353,0.09602402360693,-0.0015175292740971028,-0.1516861944089913,-0.13228672564230462
Open Forest,0.4930403961476992,0.6406136243753545,0.605701404968981,0.12373856609701837,0.40101445625391
Urban/Built-up,-0.12034467341308658,0.19272025020640388,0.1649646723588865,-0.2372113032667885,-0.06756584693257231
Snow/Ice,-0.16583316560843164,-0.30530131672159266,-0.14205392976210773,-0.4698626671886361,-0.4458391646112452
Water Bodies,-0.2806412653581594,-0.001499376223747205,-0.024384940019787877,0.6604300921293121,-0.5125818559914053
Grassland,0.5682499451310133,0.38263875026785577,0.5002446972309247,-0.14311875949578004,0.22748959316987422
Wetland,0.5688743533461724,0.33837952854134246,0.313005638795653,0.42139565003939916,0.45161612049063693
Grassland,0.3749032052646873,0.30632213427411015,0.4646310698758921,-0.0007928397978035212,0.08092321845141281
Grassland,0.6275125127534357,0.5435568051198931,0.44384806946560323,0.00592474828650566,0.2975697463312409
Dense Forest,0.6775657951225245,0.6075189438459582,0.7631674263634317,-0.010320198153064116,0.5526330263118866
Cropland,0.5215650395547012,0.39685303164538543,0.3456493545199177,-0.23129126245862677,-0.023268777574025686
Urban/Built-up,0.03322592041879388,0.16449628175359488,-0.10112192729854569,-0.2391301130705104,-0.3773556807277262
Open Forest,0.6698958139810727,0.4237713592101385,0.483108775690978,0.07536032192773741,0.17380532595490367
Water Bodies,-0.17322484073952413,-0.055089721400620385,-0.25251959128059664,0.4775587268206556,-0.27442015695753313
Grassland,0.4973227945143937,0.430211812627369,0.5723380001687198,-0.06407854682737353,0.3038793581820728
Urban/Built-up,0.03653695283992715,-0.006866738852071591,0.1549464378679987,-0.2968293176466604,-0.1919551570756745
Cropland,0.3131918654090281,0.6492833545853964,0.4582533417966358,-0.12762330089010385,0.3457547202990382
Cropland,0.46041289092385823,0.3105978712817086,0.5850206261985774,0.13530765014302235,0.2700173776453614
Snow/Ice,-0.18986522955785512,-0.18705197786556763,-0.2591734260587842,-0.24092819703060242,-0.5100985130165453
Dense Forest,0.6942233669456126,0.6837427435579145,0.5744607271251954,-0.21396507082022825,0.4856947399746877
Grassland,0.43453794485998765,0.29081116654753886,0.361592409123232,-0.11727105188879879,0.23084261950999546
Snow/Ice,-0.24747521797948202,-0.2672185667188309,-0.4008959968766194,-0.5061094634608944,-0.5297208037491095
Snow/Ice,-0.17498553917955922,-0.05502073109178446,-0.19671447044631818,-0.33726274059638656,-0.6201165919892085
Urban/Built-up,0.18522840911654215,-0.06441737373519102,0.03427837851740642,-0.24045545042078245,-0.1779851207662531
Grassland,0.6594296095965017,0.4130887733027817,0.39784777950829775,-0.06826174271647767,0.18234169607435619
Dense Forest,0.7085173567166063,0.6490292942145802,0.5966988226705916,-0.26839562662168165,0.39608970352537193
Cropland,0.4950916071668085,0.49188836007789816,0.27165872719173795,0.14844610190732824,0.20636776562097398
Open Forest,0.5803549226769201,0.4562764716471319,0.6717814377408349,0.028770436411009064,0.1991603814295274
Grassland,0.49910141712820366,0.42554096059757257,0.4276241530218307,-0.08610050357304141,0.22565281979965032
Grassland,0.5904509799433373,0.4271592934581299,0.39063805013087455,-0.15458961780376806,0.18379710106384978
Grassland,0.5232404161133682,0.34955599760179645,0.48136065804156486,-0.003551061848784863,0.20838155254651602
Shrubland,0.48882127832087674,0.3315316556052515,0.49283403557529404,0.07505441472791301,0.2169912707077921
Open Forest,0.5158041724628522,0.3374693422114081,0.6016065718756851,-0.1381163110250408,0.4219560269754533
Grassland,0.38868309514275107,0.3780823327282401,0.5250608588221174,-0.10666983011911704,0.2499023419020578
Shrubland,0.42552814450657195,0.4101217011488015,0.45411826214714857,-0.08037996921144853,0.17885544946093948
Grassland,0.5771947847054981,0.6059742071772081,0.5224308195547814,-0.1263300842958598,0.059365376485761276
Water Bodies,-0.16791877330207972,-0.19353137547248356,-0.15970895915757372,0.32387170113916597,-0.14289252324146276
Urban/Built-up,0.12676901607554886,0.1988335306567719,0.037692238205438586,-0.3057882623048854,-0.07862532221867226
Urban/Built-up,-0.02151964073581636,0.23313277515003006,-0.042437051701499445,-0.2173836691386114,-0.24017831721514424
Water Bodies,-0.08819291801588287,-0.030703262907001323,-0.13529418456952655,0.395334470292913,-0.38890837938400724
Cropland,0.5952134803180041,0.39306987857844433,0.5524328558237332,0.2521265294813849,0.27584889304056204
Grassland,0.40103930550705347,0.5008797970299758,0.4950554731539019,0.12389558782008983,0.1844537655765846
Open Forest,0.5647682774106336,0.4960705850967104,0.5924170399622954,-0.24121810754073986,0.3978495200017396
Dense Forest,0.8153771908815048,0.587206778469171,0.6562945193203843,0.016576462033952646,0.5129157256234191
Dense Forest,0.8111354668791396,0.7405659480362022,0.6329711297836736,0.15376405888275418,0.4016009400708964
Open Forest,0.5464456790076099,0.4299476905569124,0.5152630511910344,-0.0864761164482052,0.1665382745703933
Dense Forest,0.8391076798327592,0.6569588778264625,0.7536704868246376,0.013381388476219634,0.26267775804855176
Dense Forest,0.7800022601892872,0.7133833753016828,0.7965776574549979,-0.13301068979411373,0.3016007547303273
Bare Soil,0.005573810091454717,0.015549067120125874,-0.01416507333589129,-0.37824497533218315,-0.046209778749879624
Bare Soil,0.1707423791761689,-0.005791144780906671,-0.02002700265270234,-0.2840529541997869,-0.06071519218776256
Cropland,0.49807645687326274,0.5054707501065094,0.24535086064604844,0.0843278284976463,0.36912418485160187
Snow/Ice,-0.272948682462363,-0.1789881035481778,-0.31797013521663176,-0.44824577282746947,-0.25460922316708545
Bare Soil,0.08450445112554349,0.16258067340861598,-0.16660563472287923,-0.4231835442930356,0.016063710063208142
Wetland,0.5164128429433744,0.4278420933848838,0.5547780172383568,0.35406661211540585,0.5588201073562303
Urban/Built-up,0.18374796140283578,-0.0005062043590277759,0.07333427262766773,-0.14206910806340783,-0.10254328749242636
Dense Forest,0.8959645771895987,0.5739474346256153,0.6965652934689215,-0.0735783658760974,0.4157213249033605
Cropland,0.4556682985829257,0.4175101218025942,0.278309426927374,0.057105564677950346,-0.01880684651971547
Water Bodies,-0.34700657289220505,-0.24762317775766812,-0.18609771195069416,0.7249818732189197,-0.1255166445818851
Urban/Built-up,0.002754104593575144,0.1908653573566609,0.14756484927243402,-0.2642259983770962,-0.32386806251833705
Bare Soil,-0.08199291474356922,0.05722144615935121,-0.00024666321918395684,-0.3115657917521073,-0.3779415218661036
Cropland,0.906065781297092,0.5589649536946762,0.6945378268963462,-0.1740079660829456,0.3731629461582704
Cropland,0.5566297766971651,0.6129350256947067,0.44384775906447915,-0.027235925897045647,0.10597103086555847
Cropland,0.7613446076078911,0.22246284197649743,0.6903028438438237,0.07750722675760371,0.24210035135479493
Snow/Ice,-0.09463816625866452,-0.35529748886416024,-0.20635041435948823,-0.36164647876723305,-0.2435020230300426
Dense Forest,0.7431733987656202,0.5402063109537563,0.6577367074747797,-0.060995177619597676,0.40474640993373917
Water Bodies,-0.21962617073900736,-0.14463442509810748,-0.17142018994917657,0.449109040973992,-0.38526229177477084
Open Forest,0.7095381446603943,0.5857643430550417,0.6408497825759558,-0.0692303756974089,0.4693557390049613
Water Bodies,-0.13833173364094056,-0.11226810621559269,-0.059787771634217515,0.665284443616411,-0.1348987523268697
Cropland,0.7742048844147918,0.6681363184561261,0.2887351580239049,0.138860090783268,0.21706449236339276
Shrubland,0.4578661006614297,0.2828217328090759,0.4011831522036652,-0.058369502845398366,0.2802001077993334
Cropland,0.7286718799696642,0.5775086583765228,0.1284528677129119,-0.3127243325039775,0.03621962951228745
Bare Soil,0.08420437403870204,0.10974922523763364,-0.08895543923177661,-0.45799985114245434,-0.07227431242967355
Dense Forest,0.8514624984178106,0.6782481528901122,0.726078935099936,-0.019600353723613746,0.24383994163410846
Water Bodies,-0.34642024708542224,0.10228231025686155,-0.17651782538847988,0.6395419508764324,-0.13572873253026865
Water Bodies,-0.07401866968929707,-0.19838702342871894,-0.15473948165348503,0.7730056694283162,-0.33851854589451713
Dense Forest,0.8476152101476321,0.600199381235332,0.5516039357776356,-0.010988749645969714,0.40175922884669035
Shrubland,0.358814230739815,0.2594885170969191,0.33056674628349103,-0.0725521440491033,0.2372045457448644
Wetland,0.4982633083344705,0.37083580211019757,0.5019267071441328,0.3905679767553798,0.5065549914447246
Urban/Built-up,0.0377569023115129,0.08671699173614662,0.1897696417122916,-0.23174344763731153,-0.11797173071198035
Wetland,0.4594461271601936,0.344810305803827,0.4288166403299275,0.042365989240063434,0.6093578629825764
Urban/Built-up,0.1664296160564618,0.08964490944287135,0.06195816811639885,-0.27826724458285923,-0.1275986674243601
Bare Soil,0.008630006683151357,-0.0788284506722222,-0.004959836552558411,-0.5006034599208715,-0.05642355050350928
Dense Forest,0.669973683242657,0.5074327341554895,0.7704966585265838,-0.019249780395263955,0.3786828957006593
Bare Soil,-0.010303164439229344,-0.031709233364626076,-0.027235716638072296,-0.3306082886033053,0.08666649412760613
Wetland,0.30219511734178467,0.5435017648076925,0.5442845050335979,0.41769608933690655,0.47645304497162455
Grassland,0.49664446788577254,0.321093506688782,0.3036997136159346,-0.12577491642648714,0.20854569966527614
Urban/Built-up,0.15430623370073604,0.05333291821141917,0.022267031097405653,-0.3321504609051166,-0.03754116646200874
Dense Forest,0.7866055699088467,0.6166744528809773,0.6279709000531186,-0.3256860941085765,0.5369447413167445
Water Bodies,-0.18342494058023895,-0.051911794609743725,-0.2069744718311129,0.6418023668654894,-0.2032880898197585
Dense Forest,0.8136615891887109,0.6425119979730595,0.8453878090538395,-0.30441511284822187,0.35675883926475427
Open Forest,0.7444444344450147,0.5545142623820745,0.6198347942474725,-0.013603181302765516,0.2914436917239644
Shrubland,0.5787290758983793,0.305657365815844,0.3415159889910476,0.16964150059221805,0.12376119558218188
Grassland,0.6577942737073182,0.32283760399037464,0.4938317454975688,0.043392519320401855,0.11161421508334007
Cropland,0.5782394150557963,0.5352734394473069,0.19908188764589285,-0.3203192409997934,0.3568986100757995
Cropland,0.8663976704037006,0.41779775670129143,0.5339537023466835,-0.1866467350681953,0.3433110743284665
Shrubland,0.41192398701327887,0.4330257250932463,0.5454770175975554,0.057707731239354174,0.2567273874683009
Dense Forest,0.8889842752313811,0.7368618153252733,0.675625096015287,0.10249024179336565,0.16288215461337915
Urban/Built-up,0.27218260186524745,0.16025914289818968,0.04820198708989515,-0.25514446094288207,-0.11182491495856994
Dense Forest,0.8058379589964361,0.44180087511558963,0.5888046355338049,-0.14203884843828407,0.5185662503779273
Urban/Built-up,0.04958779639901863,-0.04918200992232907,0.07488421018004467,-0.18922969106875087,-0.0564062990895119
Open Forest,0.5769864284672368,0.5327066767070198,0.5226162316742489,-0.11487743448260918,0.22534352724767398
Shrubland,0.368038909662747,0.30867165521749684,0.37604877225369676,0.08835294446227736,0.2599515459982217
Urban/Built-up,0.2209302175612064,0.20329587387003045,0.15262566438835135,-0.125939725256775,-0.06817399926718497
Dense Forest,0.7707909373769836,0.5165052538992331,0.8326389541774311,-0.34337097223713686,0.3048101333288142
Grassland,0.5117506349850559,0.2986098367310274,0.3633513743036027,-0.19674381303134317,0.03055676831195439
Snow/Ice,-0.09226763477035257,-0.07599371958122589,0.01526995461929992,-0.41805046904461995,-0.12702878304682408
Bare Soil,0.0527823647411855,-0.05332778551259279,-0.01159398516494327,-0.4001731734472583,-0.3020848603065126
Wetland,0.42777209503389074,0.38365971709885505,0.48334862270929224,0.17320248838242688,0.5923742211502842
Snow/Ice,-0.21755505850185547,-0.15228422523252308,-0.18260063130036325,-0.36655830278622736,-0.29038287118541606
Dense Forest,0.802016004759226,0.6399848976608786,0.7199647806127046,-0.28169685618570767,0.43293829112845794
Dense Forest,0.7827991262264778,0.5568330769108458,0.6713741651716516,-0.06710024364673403,0.44417076323793486
Cropland,0.31492280314918464,0.09233792776665782,0.5175726745483676,0.1519496264862736,0.28565502258327724
Shrubland,0.5522691490962839,0.5512550740144587,0.42269312495270983,-0.22576323493764314,0.290964456574032
Cropland,0.7098503816260792,0.32690854184152157,0.539693221916055,-0.19935453692388908,0.027953645786810005
Shrubland,0.5616682668344237,0.28089348749086374,0.43948266016074117,0.03907792765519899,0.24947516913656836
Cropland,0.5703271718259469,0.5421206730463444,0.510458756815049,0.2510765380807534,0.3203839516352911
Snow/Ice,-0.15345884227127005,-0.1414306855257792,-0.18152002907534953,-0.4861425788159737,-0.6367120037057916
Urban/Built-up,0.09997871675717099,0.2648168129258312,-0.004435748932829584,-0.34341330493175515,-0.27828319558290804
Open Forest,0.6434587195789744,0.5703323307221295,0.5492084652794108,-0.001540386420489405,0.11598765454876053
Bare Soil,0.006118628751271345,-0.01579186776409841,-0.03177828911207051,-0.34985525071403395,0.07253003551628012
Dense Forest,0.8698963966308596,0.5086813419728023,0.7453453451231242,-0.1302949588117562,0.5496631296309897
Water Bodies,-0.31216579636426023,-0.009160657994378534,-0.09430577161610482,0.7037747527203183,-0.26644349957171265
Bare Soil,-0.05476882296451788,0.012141632809179292,-0.02720143222699877,-0.2803033251928965,-0.208816366280762
Water Bodies,-0.10335430539188828,-0.05322589880086404,-0.28481993656893057,0.5373951237016258,-0.48400612423840433
Urban/Built-up,-0.11677512033319265,0.06803924885295391,-0.12477776853936037,-0.2856044439736861,-0.24324231031676863
Cropland,0.6661014666144945,0.40033287941525125,0.5123893272932717,-0.03889590873408061,0.008002071031690584
Water Bodies,-0.14195069312757838,-0.07201761211092347,-0.16051600239910524,0.2798607677806843,-0.21918312413600255
Shrubland,0.6641849195374434,0.27181762589911396,0.296461707602752,-0.14423183051566588,0.3198066769304713
Open Forest,0.6906207614474565,0.5351002026693443,0.4693496428792073,-0.12472198340039732,0.4487203384155893
Snow/Ice,-0.3991245156516937,-0.07520433215381778,-0.03373262936093237,-0.5107988899928828,-0.5697189972357959
Urban/Built-up,0.2250916817651803,0.09426518811401426,0.17210986795872665,-0.23046698445795472,-0.07585199670028879
Bare Soil,0.07391454063930444,0.07491120226217966,0.11578179866617538,-0.39958733604353247,-0.13219060479885408
Dense Forest,0.7557857712458982,0.4912976342309843,0.7786564203244271,-0.05467071004891088,0.45882877546397394
Grassland,0.7013849493937476,0.3559665121318326,0.4574646213047565,-0.09593718231169578,0.034412731640676805
Water Bodies,-0.21678286372209282,-0.1894404733500784,-0.23180849788014377,0.8258165081464992,-0.27232440390679424
Urban/Built-up,0.06639414674102362,0.05486225390027029,0.08755643584401407,-0.2430669189587726,0.023956363079514112
Grassland,0.5341193440745617,0.5577058145644216,0.3426482380367285,0.07352781918737417,0.2473817646049874
Cropland,0.6527911342900224,0.15038742326615362,0.1867184115095013,0.15777407386765158,-0.07098343750201058
Water Bodies,-0.01533645397243557,0.04807090826364795,-0.22078876214960397,0.6704486632912959,-0.47565875046345396
Snow/Ice,-0.289936213667998,-0.22516652819555696,-0.30330915976237866,-0.4486216682226242,-0.3180961253236909
Grassland,0.43761370152457224,0.5353979426506982,0.4941099166223414,-0.05864019073433703,0.2618020600095056
Water Bodies,-0.10258069036759465,-0.024055008869950337,-0.25808212947991094,0.7250195339202734,-0.14808839307225724
Shrubland,0.38014354034592285,0.30521626184818085,0.3148183594330036,-0.2077747736725819,0.21805493722366048
Bare Soil,0.09191985670739523,0.050883894561059885,0.08968714837248157,-0.20001767623628391,0.06602322851289612
Urban/Built-up,0.23971420773618052,0.15648634722668825,0.12599385454614054,-0.2215914966208919,-0.2889828448841892
Dense Forest,0.7584699537368875,0.5905111183037335,0.7184634828242521,-0.03713597470771643,0.2594327882443368
Urban/Built-up,-0.029060728834100248,0.12065662241565313,0.1953024357002519,-0.2956586053380494,-0.16379757183633553
Shrubland,0.47241135265139195,0.23806985336697228,0.43053289835494796,0.2291223396924813,0.3451230482026521
Bare Soil,0.011799643394401323,-0.002065188064347547,-0.06900826382163673,-0.3500085677668914,-0.24903758417234545
Grassland,0.6168349338038621,0.2542268881595449,0.3972556491814591,0.06232799579102028,0.13551603730159745
Snow/Ice,-0.20639741593057542,-0.14997525991220162,-0.3125242080061492,-0.5497414932801113,-0.4684970248529549
Open Forest,0.7812888152852272,0.5282065612620692,0.5109866105157752,0.022995081366968713,0.36687694651245606
Water Bodies,-0.09167582034682115,0.013667662310272022,-0.10357305488478044,0.46670884904862797,-0.22809414393658178
Open Forest,0.5178107151817741,0.41388871602578514,0.5273939928017697,0.06186491992922336,0.354606163805397
Open Forest,0.4633455074073077,0.5442279933847236,0.6090578573467826,-0.01871433364982827,0.32828201058759565
Dense Forest,0.9654949859645354,0.6940547567911942,0.7390846257055046,-0.1537853635613077,0.19335884831606992
Urban/Built-up,0.14941749209066466,0.1783302650139046,-0.04917456930873816,-0.3341556265711609,0.08872003577799524
Grassland,0.6253359009413513,0.5509244270817724,0.46864902274430864,-0.03127275852973451,0.21373084442577794
Urban/Built-up,-0.049623213287547104,0.21668915883817222,0.006455452675302301,-0.137643517070792,-0.09557859811799488
Cropland,0.6384169915912196,0.44202800697180844,0.1829725799621425,-0.133343630789483,-0.055797333543631596
Bare Soil,0.04255286532165213,0.10902387953920897,-0.06197716063363413,-0.2778057091506808,-0.07479404927451487
Cropland,0.5503912444166639,0.6245022287409481,0.26273453135147307,-0.22034006655834865,0.3147372526624176
Urban/Built-up,0.018852757366380007,0.09964803769107465,-0.08681583328761237,-0.30245810671479156,0.13263305151003466
Water Bodies,-0.1568868064153836,-0.04351941072035662,-0.03987992709568712,0.46222532689909646,-0.3288831166459778
Bare Soil,0.043421295976673296,-0.050483056423009404,0.07450649743586117,-0.20356413150307157,-0.13642755332405165
Open Forest,0.6837410763306289,0.35236654953800983,0.5774405267736327,0.15872298782855737,0.3170308862883017
Dense Forest,0.7270781305748444,0.6837611972864892,0.7021568169606554,0.10707097917895336,0.24667689931305664
Dense Forest,0.6741393153788321,0.5602244821239721,0.6205700447428619,0.007599214762324965,0.3772154960154162
Dense Forest,0.6872068824790165,0.5032194525501766,0.6794953920657166,-0.3150333589645553,0.2984086892927219
Dense Forest,0.8863321504845656,0.5909892598371551,0.6592792550244054,0.1383625918652181,0.23962642845567023
Urban/Built-up,0.17480121103531615,0.07828961199394276,-0.13660745874363045,-0.3638458730052265,-0.24633340239964988
Bare Soil,0.15474088229921068,0.037517982410489016,-0.021022080771400997,-0.4792994367850948,-0.21894179531724078
Open Forest,0.5993949296717814,0.5993460951990874,0.6324976223388568,-0.033276684992133355,0.15168098109832834
Shrubland,0.3479601434194008,0.2853944187636942,0.38184923606104476,0.00039531482593921363,0.22079600526062723
Urban/Built-up,-0.046701074284141546,0.11091110893871638,-0.08783904303284729,-0.21002880757334969,0.009025603249007363
Cropland,0.45629626479181273,0.30558284616534004,0.5353485944878812,-0.19574837363246272,-0.1691292168104908
Shrubland,0.4548478831395397,0.2652636707075508,0.28281110398681,-0.00594083646663799,0.17333964906166038
Urban/Built-up,-0.036218666807117036,0.050265485881286764,-0.0065069988003466014,-0.13556748179810296,-0.2413797750173476
Dense Forest,0.7835857701298476,0.4439652548594128,0.760107888240381,0.029583652885076302,0.404158531326045
Open Forest,0.6681036523371091,0.5887898726644398,0.4356219458236202,-0.011068967245715051,0.2537417274754989
Dense Forest,0.8568239734886812,0.745238473216083,0.7594668655816255,-0.28398994700199154,0.47103464208689966
Snow/Ice,-0.08015723390343044,-0.21630801856293552,-0.15482099796982254,-0.5372624180345598,-0.2792526746525631
Grassland,0.795033240943571,0.3797022628183072,0.4150962065430501,-0.10310796580440583,0.14211864705701527
Cropland,0.481248405184819,0.6450213903366626,0.3307024998424397,0.026184721250691587,0.30754115210001903
Shrubland,0.35722617759122294,0.44330730392790363,0.3554652416982605,0.17403146672490727,0.2071195215292421
Grassland,0.6865001445231003,0.42052316457119393,0.6180136109856393,0.024086260215017113,0.07775047218907688
Shrubland,0.5258766720417818,0.34018466778368284,0.358807273166549,-0.019904729368381453,0.2481973909224881
Open Forest,0.5692303485324576,0.44611783514946995,0.5522993159349099,0.06654858369374061,0.2086535042619272
Cropland,0.31139812960408564,0.5007087433098296,0.5445217898138802,0.1148525169664512,-0.09336342473146649
Shrubland,0.5590867400948323,0.34689532571242754,0.3417342349841996,0.041422408329297375,0.3605174682720005
Cropland,0.6065337419782475,0.19296210733747216,0.5578539098631248,-0.02032507234094398,0.29630310239552404
Bare Soil,-0.03842485841837048,0.05985833447056385,0.10453136309566843,-0.27270964381785207,-0.23887900062215106
Snow/Ice,-0.20379520832937836,-0.15584797449338,-0.024996718219098206,-0.6618050828264348,-0.15903364498079509
Cropland,0.6361493290162559,0.45488628188427854,0.598429542101074,-0.13348703072845047,-0.0162312978683315
Urban/Built-up,0.017500388025004046,0.11481606799959784,0.011459775575884928,-0.30785086493382535,0.009937109646642843
Dense Forest,0.9002967125249282,0.6475870987530167,0.692209397800215,-0.17534082549048066,0.2163390177461879
Cropland,0.6526811220706108,0.43060741853314155,0.6367293866394665,0.09960637387769114,0.2542722001699345
Bare Soil,0.23679380122226298,0.08850474515286597,0.03998066769611737,-0.24083423629752457,-0.04440864634329572
Water Bodies,0.006589893963580201,0.06432901795535839,-0.03875965459334924,0.5343561655915986,-0.17417242877236616
Wetland,0.3255891394310031,0.5361603190385685,0.5069896599404672,0.18774205944478853,0.3470369559585583
Cropland,0.4415673045951462,0.3226834038148053,0.5448207470709462,0.004537012480611641,0.26501189329312136
Cropland,0.5558656430647303,0.3510134699382813,0.1445094885838069,0.024681229901439165,-0.08495493276928327
Shrubland,0.42989801893532437,0.4147458368129694,0.4356937009089188,0.012187662623825547,0.2998003231924554
Water Bodies,-0.08110832179906782,-0.17440653586428273,0.01086446385899795,0.7678468436275304,-0.4418398272271255
Bare Soil,0.07147189205303785,0.048328593271398546,0.054227218540895496,-0.4119773664542261,-0.12520490929879544
Water Bodies,-0.17632223927916163,-0.14425811792807985,-0.07883755166546191,0.6055314126160686,-0.133790230664544
Grassland,0.7061931883799669,0.29645601340820465,0.43596995525780496,-0.08562311743739259,0.13418497438544766
Grassland,0.54856426409947,0.25717964941735516,0.6742618440470045,-0.24867553145156548,0.2707283745416013
Water Bodies,-0.23820147145859347,-0.01257740724659584,-0.29668791434972375,0.3752838187624749,-0.2772544035028902
Open Forest,0.5498965841438394,0.5787908964938308,0.6058660875134461,-0.09609559697005599,0.3590703315003776
Water Bodies,-0.16024338736456523,-0.07902177749975159,-0.24198828727556304,0.480987232244932,-0.4108190936872931
Wetland,0.507101636745485,0.41538362743231116,0.600008967395877,0.21101621501888607,0.1325613834737811
Cropland,0.5184332124126313,0.6227637783789046,0.6164506364003598,0.1497637178992104,0.10326524144611576
Grassland,0.45056302925692393,0.3805554605928651,0.558199841360397,-0.23094674158470607,0.2234266023445773
Grassland,0.47516443785196383,0.22339416625498257,0.4070816447839709,-0.16536099929373724,0.2083531073750869
Wetland,0.33128997328676585,0.5948219083012409,0.504484567219779,0.22337886968215817,0.5215933535825596
Grassland,0.6549830715758793,0.4534825357858135,0.506632449873237,-0.22114993871422445,0.2004293911233525
Grassland,0.3771704163128472,0.5181372446695431,0.559556895230648,-0.12542256537844151,0.06721172480801921
Cropland,0.5852703509514845,0.36859633506497325,0.6469569917947648,0.2202791973508174,0.12787827741691496
Urban/Built-up,0.08794108285821751,-0.06239456415301238,0.11547843106133535,-0.32076482221290425,-0.08862238760751091
Urban/Built-up,0.05724719706681704,0.20323808701071808,-0.01457126687380575,-0.1608184405069017,-0.10909596938439976
Wetland,0.4201035404190152,0.4830193230948677,0.4470715454029739,0.38662295419289855,0.4973104885572588
Dense Forest,0.759841115263789,0.7357828422936799,0.5474591332528211,-0.017668609796955104,0.38656066053012833
Cropland,0.6539348518206951,0.567419761623424,0.700817717297873,0.06758820102855881,0.3627760205825996
Urban/Built-up,0.13760863156558042,0.10414743414239924,0.19924149262206545,-0.37514218674070504,-0.184663119789136
Bare Soil,0.08635560062596345,-0.07859080316301359,0.05091841922475343,-0.495946338062783,0.07377948801070383
Open Forest,0.49895827099432366,0.5434807857519404,0.5756448027719426,0.17110788209812944,0.3062919590981882
Snow/Ice,-0.18725096949073805,-0.17190078871720196,-0.2978513711732461,-0.4311871795624902,-0.2775034243188062
Dense Forest,0.7996096750823751,0.3778883221268931,0.6396652754501085,-0.02649422866587861,0.35991147609694113
Bare Soil,0.016148444817891523,0.0714270601782915,-0.03614810909912081,-0.363546290088724,-0.09355888163262785
Grassland,0.7256299160279691,0.48950775302450317,0.3847238399233262,-0.1487839544214515,0.20093461871308682
Dense Forest,0.7243314313405026,0.46315750542517403,0.571589687913394,-0.04361830152354909,0.33448607225813104
Wetland,0.418083687611028,0.5020526873482489,0.4241027212448642,0.3553922845468825,0.45055452863117273
Snow/Ice,-0.3988321906666675,-0.1394639269260549,-0.034054320648926,-0.5373885579207688,-0.45088687147131046
